,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
997,641,TRANSFER,2938833.22,C764985389,2938833.22,0.0,C1105589576,0.0,0.0,1,0
998,490,TRANSFER,422648.87,C404384076,422648.87,0.0,C1947044006,0.0,0.0,1,0
999,490,CASH_OUT,422648.87,C1886113938,422648.87,0.0,C861197285,0.0,422648.87,1,0
1000,490,TRANSFER,3641525.7,C2071106864,3641525.7,0.0,C548881736,0.0,0.0,1,0
1001,490,CASH_OUT,3641525.7,C520336445,3641525.7,0.0,C1651162496,599102.39,4240628.09,1,0
1002,490,TRANSFER,1106295.77,C923004972,1106295.77,0.0,C243729608,0.0,0.0,1,0
1003,490,CASH_OUT,1106295.77,C463684846,1106295.77,0.0,C872339657,20017.88,1126313.65,1,0
1004,146,CASH_OUT,322329.78,C2110396645,322329.78,0.0,C842496101,115917.67,438247.45,1,0
1005,146,TRANSFER,322329.78,C1524859544,322329.78,0.0,C1609215593,0.0,0.0,1,0
1006,146,CASH_OUT,60516.53,C1241672000,60516.53,0.0,C271238521,0.0,60516.53,1,0
1007,146,TRANSFER,60516.53,C204723850,60516.53,0.0,C776823334,0.0,0.0,1,0
1008,146,CASH_OUT,489714.94,C570906576,489714.94,0.0,C1864667577,302738.43,792453.38,1,0
1009,147,TRANSFER,522343.83,C520000532,522343.83,0.0,C1415536651,0.0,0.0,1,0
1010,148,TRANSFER,3733104.07,C492529807,3733104.07,0.0,C863881747,0.0,0.0,1,0
1011,149,CASH_OUT,2860852.43,C1729277361,2860852.43,0.0,C180584877,83784.78,2944637.21,1,0
1012,148,CASH_OUT,3733104.07,C379244982,3733104.07,0.0,C1160379813,452523.69,4185627.77,1,0
1013,149,TRANSFER,2860852.43,C149923854,2860852.43,0.0,C32740114,0.0,0.0,1,0
1014,149,CASH_OUT,17569.42,C711027580,17569.42,0.0,C1812011934,276439.92,294009.34,1,0
1015,149,TRANSFER,17569.42,C767812247,17569.42,0.0,C263239858,0.0,0.0,1,0
1016,149,CASH_OUT,7188425.25,C1982019124,7188425.25,0.0,C2025892351,781697.03,7970122.27,1,0
1017,149,TRANSFER,7188425.25,C1962597060,7188425.25,0.0,C103010660,0.0,0.0,1,0
1018,149,CASH_OUT,155534.95,C1961781610,155534.95,0.0,C1530802023,88096.9,243631.85,1,0
1019,642,CASH_OUT,330665.02,C1938184125,330665.02,0.0,C88359761,751482.23,1082147.26,1,0
1020,642,TRANSFER,330665.02,C858235429,330665.02,0.0,C1542396636,0.0,0.0,1,0
1021,149,TRANSFER,155534.95,C1706545542,155534.95,0.0,C2068537951,0.0,0.0,1,0
1022,149,CASH_OUT,861406.83,C244418902,861406.83,0.0,C1872196255,8283871.29,9145278.12,1,0
1023,149,TRANSFER,861406.83,C1138260378,861406.83,0.0,C944216727,0.0,0.0,1,0
1024,149,CASH_OUT,661558.27,C2133707942,661558.27,0.0,C129318396,3050611.21,3712169.48,1,0
1025,149,TRANSFER,661558.27,C644461702,661558.27,0.0,C1700734681,0.0,0.0,1,0
1026,149,CASH_OUT,3567795.25,C2091267163,3567795.25,0.0,C1391718831,0.0,3567795.25,1,0
1027,149,TRANSFER,3567795.25,C961585962,3567795.25,0.0,C420013830,0.0,0.0,1,0
1028,148,CASH_OUT,394886.13,C1897206044,394886.13,0.0,C398205372,840653.68,1235539.81,1,0
1029,148,TRANSFER,394886.13,C1107493587,394886.13,0.0,C1252635926,0.0,0.0,1,0
1030,148,CASH_OUT,288032.02,C44622712,288032.02,0.0,C1601170327,0.0,288032.02,1,0
1031,148,TRANSFER,288032.02,C1287690661,288032.02,0.0,C89259074,0.0,0.0,1,0
1032,148,CASH_OUT,99168.97,C1708206894,99168.97,0.0,C1422044374,360.3,99529.27,1,0
1033,148,TRANSFER,99168.97,C193359947,99168.97,0.0,C1492417626,0.0,0.0,1,0
1034,148,CASH_OUT,208630.6,C2049716965,208630.6,0.0,C1560676019,337304.83,545935.44,1,0
1035,148,TRANSFER,208630.6,C981156733,208630.6,0.0,C1127756392,0.0,0.0,1,0
1036,148,CASH_OUT,677563.22,C2082620262,677563.22,0.0,C492841836,5725307.68,6402870.9,1,0
1037,148,TRANSFER,677563.22,C380436221,677563.22,0.0,C390478316,0.0,0.0,1,0
1038,42,TRANSFER,36359.57,C1167233065,36359.57,0.0,C528250681,0.0,0.0,1,0
1039,490,CASH_OUT,1048388.34,C1366299519,1048388.34,0.0,C1848657199,0.0,1048388.34,1,0
1040,490,TRANSFER,1048388.34,C996566642,1048388.34,0.0,C1200267069,0.0,0.0,1,0
1041,485,CASH_OUT,471906.6,C437383157,471906.6,0.0,C943161690,5930.71,477837.3,1,0
1042,486,CASH_OUT,143500.62,C1105017179,143500.62,0.0,C1386404249,0.0,143500.62,1,0
1043,486,TRANSFER,4505012.56,C1899244815,4505012.56,0.0,C1848485369,0.0,0.0,1,0
1044,486,CASH_OUT,4505012.56,C1075946907,4505012.56,0.0,C1978376659,0.0,4505012.56,1,0
1045,486,TRANSFER,1290619.25,C1298336422,1290619.25,0.0,C66079679,0.0,0.0,1,0
1046,486,CASH_OUT,1290619.25,C790188952,1290619.25,0.0,C472356199,0.0,1290619.25,1,0
1047,486,TRANSFER,214793.32,C2140495649,214793.32,0.0,C423543548,0.0,0.0,1,0
1048,486,CASH_OUT,214793.32,C852832309,214793.32,0.0,C781959592,0.0,214793.32,1,0
1049,130,CASH_OUT,21531.0,C820901487,21531.0,0.0,C70120540,0.0,21531.0,1,0
1050,130,TRANSFER,21531.0,C2122951913,21531.0,0.0,C878866926,0.0,0.0,1,0
1051,487,TRANSFER,609400.88,C1295000556,609400.88,0.0,C1061559557,0.0,0.0,1,0
1052,487,CASH_OUT,609400.88,C1997658145,609400.88,0.0,C688618982,1620065.35,2229466.23,1,0
1053,19,TRANSFER,10000000.0,C416779475,11861008.32,1861008.32,C380259496,0.0,0.0,1,0
1054,19,CASH_OUT,10000000.0,C2050703310,10000000.0,0.0,C1622860679,504326.62,10342417.9,1,0
1055,19,TRANSFER,1861008.32,C1990303942,1861008.32,0.0,C1308678191,0.0,0.0,1,0
1056,19,CASH_OUT,1861008.32,C1718961034,1861008.32,0.0,C714051433,0.0,1789942.62,1,0
1057,487,TRANSFER,1610110.66,C56372848,1610110.66,0.0,C583505603,0.0,0.0,1,0
1058,487,CASH_OUT,1610110.66,C626221636,1610110.66,0.0,C1866292696,17821.53,1627932.2,1,0
1059,487,TRANSFER,321307.31,C509024717,321307.31,0.0,C136074678,0.0,0.0,1,0
1060,487,CASH_OUT,321307.31,C28062325,321307.31,0.0,C2067322767,716857.2,1038164.5,1,0
1061,323,TRANSFER,753723.54,C1436025461,753723.54,0.0,C1927560310,0.0,0.0,1,0
1062,323,CASH_OUT,753723.54,C1098392781,753723.54,0.0,C1993661917,0.0,753723.54,1,0
1063,487,TRANSFER,1205760.86,C1553540945,1205760.86,0.0,C758612821,0.0,0.0,1,0
1064,487,CASH_OUT,1205760.86,C408988375,1205760.86,0.0,C131871009,8682013.45,9887774.3,1,0
1065,487,TRANSFER,882637.83,C467131548,882637.83,0.0,C170544554,0.0,0.0,1,0
1066,487,CASH_OUT,882637.83,C1094519972,882637.83,0.0,C1202883151,6493.14,889130.97,1,0
1067,486,TRANSFER,143500.62,C1190315879,143500.62,0.0,C1109288229,0.0,0.0,1,0
1068,485,TRANSFER,471906.6,C17156930,471906.6,0.0,C1931513332,0.0,0.0,1,0
1069,642,TRANSFER,450060.37,C680982592,450060.37,0.0,C1213851559,0.0,0.0,1,0
1070,485,CASH_OUT,1425802.24,C1247391276,1425802.24,0.0,C2010547624,3978784.16,5404586.4,1,0
1071,483,TRANSFER,7576324.61,C149249593,7576324.61,0.0,C210740885,0.0,0.0,1,0
1072,483,CASH_OUT,7576324.61,C195861117,7576324.61,0.0,C1350236324,0.0,7576324.61,1,0
1073,284,CASH_OUT,741277.85,C1679458417,741277.85,0.0,C730500505,563297.96,1126479.01,1,0
1074,284,TRANSFER,741277.85,C1574461768,741277.85,0.0,C16659988,0.0,0.0,1,0
1075,483,TRANSFER,22990.73,C1418432811,22990.73,0.0,C1543578666,0.0,0.0,1,0
1076,483,CASH_OUT,22990.73,C919319560,22990.73,0.0,C856187523,3279840.64,3302831.37,1,0
1077,644,CASH_OUT,4438931.81,C694579714,4438931.81,0.0,C672316377,20066.68,4458998.5,1,0
1078,644,TRANSFER,4438931.81,C594373709,4438931.81,0.0,C2071706455,0.0,0.0,1,0
1079,483,TRANSFER,526119.49,C701300416,526119.49,0.0,C2001415186,0.0,0.0,1,0
1080,483,CASH_OUT,526119.49,C1055498407,526119.49,0.0,C277547037,340510.43,866629.92,1,0
1081,484,TRANSFER,67692.41,C1373191789,67692.41,0.0,C542398643,0.0,0.0,1,0
1082,484,CASH_OUT,67692.41,C1608782511,67692.41,0.0,C465350675,25595.6,93288.0,1,0
1083,484,TRANSFER,156220.74,C1677319859,156220.74,0.0,C581356334,0.0,0.0,1,0
1084,484,CASH_OUT,156220.74,C389614238,156220.74,0.0,C643171110,0.0,156220.74,1,0
1085,484,TRANSFER,26654.46,C755286039,26654.46,0.0,C2094079166,0.0,0.0,1,0
1086,484,CASH_OUT,26654.46,C473772146,26654.46,0.0,C1600956649,1575093.13,1601747.59,1,0
1087,485,TRANSFER,3351304.78,C1844195426,3351304.78,0.0,C832338176,0.0,0.0,1,0
1088,485,CASH_OUT,3351304.78,C1558861751,3351304.78,0.0,C939990653,299999.02,3651303.79,1,0
1089,485,TRANSFER,277485.25,C1505030258,277485.25,0.0,C275418011,0.0,0.0,1,0
1090,485,CASH_OUT,277485.25,C1606328682,277485.25,0.0,C435666818,0.0,277485.25,1,0
1091,485,TRANSFER,53107.96,C1398662623,53107.96,0.0,C840864986,0.0,0.0,1,0
1092,485,CASH_OUT,53107.96,C1568950252,53107.96,0.0,C370224798,9062662.62,9115770.58,1,0
1093,485,TRANSFER,2755588.11,C600644430,2755588.11,0.0,C1183535106,0.0,0.0,1,0
1094,485,CASH_OUT,2755588.11,C164780972,2755588.11,0.0,C380842084,2758109.87,5513697.98,1,0
1095,485,TRANSFER,1425802.24,C899490900,1425802.24,0.0,C1200745570,0.0,0.0,1,0
1096,644,CASH_OUT,513610.51,C786682293,513610.51,0.0,C995315551,954248.26,1467858.76,1,0
1097,644,TRANSFER,513610.51,C2054490083,513610.51,0.0,C469157358,0.0,0.0,1,0
1098,487,TRANSFER,367980.99,C1573491047,367980.99,0.0,C1416004532,0.0,0.0,1,0
1099,487,CASH_OUT,367980.99,C556184876,367980.99,0.0,C1449793778,38222.61,406203.6,1,0
1100,644,CASH_OUT,70669.49,C889625469,70669.49,0.0,C778459251,1610179.68,1680849.17,1,0
1101,644,TRANSFER,70669.49,C1174372985,70669.49,0.0,C770656459,0.0,0.0,1,0
1102,284,CASH_OUT,739584.33,C1523298482,739584.33,0.0,C1232537312,76425.35,903164.02,1,0
1103,284,TRANSFER,739584.33,C74627202,739584.33,0.0,C452552725,0.0,0.0,1,0
1104,643,CASH_OUT,4222595.06,C4856718,4222595.06,0.0,C488060391,0.0,4222595.06,1,0
1105,643,TRANSFER,4222595.06,C796012531,4222595.06,0.0,C848830970,0.0,0.0,1,0
1106,643,CASH_OUT,44482.33,C611589726,44482.33,0.0,C1052510610,0.0,44482.33,1,0
1107,643,TRANSFER,44482.33,C409367795,44482.33,0.0,C1969995735,0.0,0.0,1,0
1108,643,CASH_OUT,40651.96,C459709989,40651.96,0.0,C632646357,1737062.67,1777714.62,1,0
1109,643,TRANSFER,40651.96,C1619881995,40651.96,0.0,C293156526,0.0,0.0,1,0
1110,643,CASH_OUT,161147.38,C856811510,161147.38,0.0,C187881338,0.0,161147.38,1,0
1111,643,TRANSFER,161147.38,C215087680,161147.38,0.0,C2112991793,0.0,0.0,1,0
1112,643,CASH_OUT,352179.76,C1338415821,352179.76,0.0,C1852367071,350816.33,702996.09,1,0
1113,643,TRANSFER,352179.76,C964511313,352179.76,0.0,C2000898325,0.0,0.0,1,0
1114,643,CASH_OUT,1707.4,C933301215,1707.4,0.0,C306147226,0.0,1707.4,1,0
1115,643,TRANSFER,1707.4,C876539224,1707.4,0.0,C1530583472,0.0,0.0,1,0
1116,643,CASH_OUT,3092085.39,C331136549,3092085.39,0.0,C447175296,120913.17,3212998.55,1,0
1117,643,TRANSFER,3092085.39,C1658683875,3092085.39,0.0,C137816170,0.0,0.0,1,0
1118,153,CASH_OUT,234853.95,C713785224,234853.95,0.0,C531994851,23261.5,258115.45,1,0
1119,153,TRANSFER,234853.95,C1944993034,234853.95,0.0,C2019813234,0.0,0.0,1,0
1120,211,CASH_OUT,405062.33,C418222166,405062.33,0.0,C690195469,1844185.94,2249248.27,1,0
1121,211,TRANSFER,405062.33,C883452416,405062.33,0.0,C89201535,0.0,0.0,1,0
1122,37,CASH_OUT,180967.56,C1196784232,180967.56,0.0,C165922010,95280.53,276248.1,1,0
1123,37,TRANSFER,180967.56,C1482673200,180967.56,0.0,C1127207923,0.0,0.0,1,0
1124,642,CASH_OUT,450060.37,C898755281,450060.37,0.0,C562356670,100205.45,550265.82,1,0
1125,300,CASH_OUT,176059.16,C1203474575,176059.16,0.0,C964377943,105783.21,281842.36,1,0
1126,300,TRANSFER,176059.16,C1589553907,176059.16,0.0,C1151960519,0.0,0.0,1,0
1127,489,CASH_OUT,4241.44,C21638411,4241.44,0.0,C1781045188,256363.03,260604.47,1,0
1128,488,CASH_OUT,5363795.31,C1085308330,5363795.31,0.0,C403495240,33769.18,5397564.49,1,0
1129,644,CASH_OUT,228751.77,C896934166,228751.77,0.0,C1065611861,702234.36,930986.13,1,0
1130,644,TRANSFER,228751.77,C1886391505,228751.77,0.0,C137422698,0.0,0.0,1,0
1131,487,TRANSFER,1035401.2,C863742411,1035401.2,0.0,C1644420879,0.0,0.0,1,0
1132,487,CASH_OUT,1035401.2,C1689112462,1035401.2,0.0,C353554883,4906677.4,5942078.6,1,0
1133,488,TRANSFER,50279.4,C260298539,50279.4,0.0,C1861429530,0.0,0.0,1,0
1134,488,CASH_OUT,50279.4,C732624402,50279.4,0.0,C1786899731,1108375.76,1158655.16,1,0
1135,488,TRANSFER,27696.89,C928616706,27696.89,0.0,C911339546,0.0,0.0,1,0
1136,488,CASH_OUT,27696.89,C1714051510,27696.89,0.0,C502023164,352139.13,379836.02,1,0
1137,488,TRANSFER,326052.83,C726617458,326052.83,0.0,C1996615895,0.0,0.0,1,0
1138,488,CASH_OUT,326052.83,C1348697498,326052.83,0.0,C499332323,0.0,326052.83,1,0
1139,488,TRANSFER,5363795.31,C46940943,5363795.31,0.0,C1142866922,0.0,0.0,1,0
1140,489,TRANSFER,101081.12,C289774611,101081.12,0.0,C359505480,0.0,0.0,1,0
1141,489,TRANSFER,4241.44,C1002895272,4241.44,0.0,C2080434931,0.0,0.0,1,0
1142,489,CASH_OUT,101081.12,C1510063116,101081.12,0.0,C772067797,1031759.71,1132840.83,1,0
1143,489,TRANSFER,934314.89,C984959096,934314.89,0.0,C134109335,0.0,0.0,1,0
1144,489,CASH_OUT,934314.89,C2041261993,934314.89,0.0,C174559228,0.0,934314.89,1,0
1145,489,TRANSFER,7515624.63,C1144230283,7515624.63,0.0,C1501063702,0.0,0.0,1,0
1146,489,CASH_OUT,7515624.63,C319141085,7515624.63,0.0,C1942668370,0.0,7515624.63,1,0
1147,489,TRANSFER,107128.17,C65259597,107128.17,0.0,C355360625,0.0,0.0,1,0
1148,489,CASH_OUT,107128.17,C596998655,107128.17,0.0,C1550443264,29150.7,136278.86,1,0
1149,489,TRANSFER,177925.98,C2071075791,177925.98,0.0,C2019441541,0.0,0.0,1,0
1150,489,CASH_OUT,177925.98,C1173355296,177925.98,0.0,C265276524,70857.67,248783.65,1,0
1151,489,TRANSFER,1189986.88,C1481892464,1189986.88,0.0,C1868266376,0.0,0.0,1,0
1152,489,CASH_OUT,1189986.88,C1342251524,1189986.88,0.0,C322342819,0.0,1189986.88,1,0
1153,146,TRANSFER,489714.94,C781269019,489714.94,0.0,C414219779,0.0,0.0,1,0
1154,146,TRANSFER,554522.67,C1683014037,554522.67,0.0,C330996942,0.0,0.0,1,0
1155,483,TRANSFER,3488355.65,C1713336918,3488355.65,0.0,C1279746199,0.0,0.0,1,0
1156,635,TRANSFER,1363674.48,C1873557326,1363674.48,0.0,C1002151702,0.0,0.0,1,0
1157,635,TRANSFER,580010.03,C1797123067,580010.03,0.0,C1963008787,0.0,0.0,1,0
1158,635,CASH_OUT,568918.32,C139275925,568918.32,0.0,C651397987,0.0,568918.32,1,0
1159,635,TRANSFER,568918.32,C1564763592,568918.32,0.0,C516990655,0.0,0.0,1,0
1160,635,CASH_OUT,1387048.31,C1387295459,1387048.31,0.0,C1232695275,3551644.77,4938693.07,1,0
1161,635,TRANSFER,1387048.31,C1020800306,1387048.31,0.0,C2090609585,0.0,0.0,1,0
1162,634,CASH_OUT,458603.07,C805258361,458603.07,0.0,C791884678,118881.11,577484.18,1,0
1163,634,TRANSFER,458603.07,C1922018955,458603.07,0.0,C1621235594,0.0,0.0,1,0
1164,634,CASH_OUT,9168747.51,C2104655508,9168747.51,0.0,C1149132986,332348.14,9501095.65,1,0
1165,634,TRANSFER,9168747.51,C183711980,9168747.51,0.0,C987041812,0.0,0.0,1,0
1166,634,CASH_OUT,215299.28,C1776720234,215299.28,0.0,C1185292292,625774.78,841074.06,1,0
1167,634,TRANSFER,215299.28,C2040450460,215299.28,0.0,C1735529317,0.0,0.0,1,0
1168,634,CASH_OUT,26153.82,C129898759,26153.82,0.0,C127351954,0.0,26153.82,1,0
1169,634,TRANSFER,26153.82,C1763793632,26153.82,0.0,C1611752752,0.0,0.0,1,0
1170,634,CASH_OUT,114864.37,C208900966,114864.37,0.0,C2041696205,0.0,114864.37,1,0
1171,634,TRANSFER,114864.37,C386742886,114864.37,0.0,C758149808,0.0,0.0,1,0
1172,633,CASH_OUT,125107.12,C1400028457,125107.12,0.0,C1683701941,0.0,125107.12,1,0
1173,633,TRANSFER,125107.12,C2008189700,125107.12,0.0,C1820507846,0.0,0.0,1,0
1174,633,CASH_OUT,405400.26,C134085656,405400.26,0.0,C1027510242,707011.54,1112411.81,1,0
1175,633,TRANSFER,405400.26,C2129660302,405400.26,0.0,C770221962,0.0,0.0,1,0
1176,633,CASH_OUT,4128853.75,C2094498681,4128853.75,0.0,C72348796,13982778.91,18111632.66,1,0
1177,633,TRANSFER,4128853.75,C1152970909,4128853.75,0.0,C648717098,0.0,0.0,1,0
1178,633,CASH_OUT,75480.15,C1211718725,75480.15,0.0,C1538735,0.0,75480.15,1,0
1179,633,TRANSFER,75480.15,C1749493036,75480.15,0.0,C1609209169,0.0,0.0,1,0
1180,632,CASH_OUT,82209.71,C385209439,82209.71,0.0,C815628563,841367.51,923577.22,1,0
1181,632,TRANSFER,82209.71,C2014216295,82209.71,0.0,C2066467731,0.0,0.0,1,0
1182,635,CASH_OUT,580010.03,C764461588,580010.03,0.0,C229248681,41887.5,621897.52,1,0
1183,635,CASH_OUT,1363674.48,C1928734777,1363674.48,0.0,C31164156,0.0,1363674.48,1,0
1184,632,TRANSFER,407347.84,C1538572034,407347.84,0.0,C2019715796,0.0,0.0,1,0
1185,635,TRANSFER,438394.67,C1982875567,438394.67,0.0,C458044692,0.0,0.0,1,0
1186,144,CASH_OUT,102750.55,C1347259085,102750.55,0.0,C1084363667,473786.58,576537.12,1,0
1187,144,TRANSFER,102750.55,C231882139,102750.55,0.0,C908283595,0.0,0.0,1,0
1188,144,CASH_OUT,325732.34,C597823644,325732.34,0.0,C68854831,3734511.97,4060244.31,1,0
1189,144,TRANSFER,325732.34,C1544110174,325732.34,0.0,C2112676621,0.0,0.0,1,0
1190,144,CASH_OUT,343999.8,C1079154167,343999.8,0.0,C385675312,33423.37,377423.17,1,0
1191,144,TRANSFER,343999.8,C549010172,343999.8,0.0,C1983458809,0.0,0.0,1,0
1192,636,CASH_OUT,146095.73,C417197262,146095.73,0.0,C1598093158,0.0,146095.73,1,0
1193,636,TRANSFER,146095.73,C1225529288,146095.73,0.0,C1204122756,0.0,0.0,1,0
1194,636,CASH_OUT,222517.07,C131696791,222517.07,0.0,C1282495156,130580.85,353097.93,1,0
1195,636,TRANSFER,222517.07,C1817714534,222517.07,0.0,C1843295387,0.0,0.0,1,0
1196,636,CASH_OUT,654250.76,C1137855045,654250.76,0.0,C349558333,1218721.44,1872972.21,1,0
1197,636,TRANSFER,654250.76,C440042528,654250.76,0.0,C1075308511,0.0,0.0,1,0
1198,636,CASH_OUT,89657.36,C988422154,89657.36,0.0,C1638592349,4157080.36,4246737.72,1,0
1199,636,TRANSFER,89657.36,C136634417,89657.36,0.0,C209740901,0.0,0.0,1,0
1200,636,CASH_OUT,729078.34,C1723552410,729078.34,0.0,C1531239198,44848.47,773926.81,1,0
1201,636,TRANSFER,729078.34,C1326188637,729078.34,0.0,C1097922403,0.0,0.0,1,0
1202,636,CASH_OUT,1455839.54,C487085645,1455839.54,0.0,C576388440,149698.53,1605538.07,1,0
1203,636,TRANSFER,1455839.54,C357561283,1455839.54,0.0,C1197582921,0.0,0.0,1,0
1204,635,CASH_OUT,344673.46,C87393659,344673.46,0.0,C1571788325,0.0,344673.46,1,0
1205,635,TRANSFER,344673.46,C672095034,344673.46,0.0,C1541306928,0.0,0.0,1,0
1206,635,CASH_OUT,182739.36,C1691189343,182739.36,0.0,C654896050,2520763.27,2703502.63,1,0
1207,635,TRANSFER,182739.36,C1687063682,182739.36,0.0,C451391923,0.0,0.0,1,0
1208,635,CASH_OUT,13128.49,C276282396,13128.49,0.0,C1882040140,293704.01,306832.5,1,0
1209,635,TRANSFER,13128.49,C1401151925,13128.49,0.0,C690360356,0.0,0.0,1,0
1210,635,CASH_OUT,438394.67,C1562094367,438394.67,0.0,C126693066,0.0,438394.67,1,0
1211,632,CASH_OUT,407347.84,C1732833995,407347.84,0.0,C80156835,3247566.78,3654914.62,1,0
1212,632,CASH_OUT,52541.42,C2040719079,52541.42,0.0,C1305749769,0.0,52541.42,1,0
1213,146,CASH_OUT,7114590.07,C115707854,7114590.07,0.0,C1107422385,172225.02,7286815.09,1,0
1214,629,TRANSFER,93884.26,C1105988166,93884.26,0.0,C217954795,0.0,0.0,1,0
1215,629,TRANSFER,7922.98,C329603302,7922.98,0.0,C1896146009,0.0,0.0,1,0
1216,629,CASH_OUT,1650.08,C1176430814,1650.08,0.0,C237441697,0.0,1650.08,1,0
1217,629,TRANSFER,1650.08,C640732216,1650.08,0.0,C14104285,0.0,0.0,1,0
1218,629,CASH_OUT,892213.56,C1720879880,892213.56,0.0,C591861774,775015.13,1667228.69,1,0
1219,629,TRANSFER,892213.56,C203112109,892213.56,0.0,C1034010238,0.0,0.0,1,0
1220,629,CASH_OUT,114253.58,C1773596823,114253.58,0.0,C1066960436,0.0,114253.58,1,0
1221,629,TRANSFER,114253.58,C731677275,114253.58,0.0,C1959262781,0.0,0.0,1,0
1222,629,CASH_OUT,8488865.83,C1770565614,8488865.83,0.0,C863370612,0.0,8488865.83,1,0
1223,629,TRANSFER,8488865.83,C2072377567,8488865.83,0.0,C816064707,0.0,0.0,1,0
1224,628,CASH_OUT,709950.57,C1251020592,709950.57,0.0,C723136317,0.0,709950.57,1,0
1225,628,TRANSFER,709950.57,C1239512802,709950.57,0.0,C1688563256,0.0,0.0,1,0
1226,628,CASH_OUT,385207.12,C220460934,385207.12,0.0,C475338087,0.0,385207.12,1,0
1227,628,TRANSFER,385207.12,C1182722918,385207.12,0.0,C820606859,0.0,0.0,1,0
1228,628,CASH_OUT,99165.12,C1168340170,99165.12,0.0,C329394492,58926.37,158091.49,1,0
1229,628,TRANSFER,99165.12,C334746460,99165.12,0.0,C603653180,0.0,0.0,1,0
1230,627,CASH_OUT,2756011.78,C1736184082,2756011.78,0.0,C1711138117,148471.56,2904483.35,1,0
1231,627,TRANSFER,2756011.78,C484256849,2756011.78,0.0,C1955850901,0.0,0.0,1,0
1232,627,CASH_OUT,953529.64,C969013741,953529.64,0.0,C782712589,0.0,953529.64,1,0
1233,627,TRANSFER,953529.64,C943173894,953529.64,0.0,C771063877,0.0,0.0,1,0
1234,626,CASH_OUT,32382.31,C619482373,32382.31,0.0,C1978751367,0.0,32382.31,1,0
1235,626,TRANSFER,32382.31,C419450286,32382.31,0.0,C1968828091,0.0,0.0,1,0
1236,626,CASH_OUT,44577.32,C259533000,44577.32,0.0,C2027781406,61298.8,105876.12,1,0
1237,626,TRANSFER,44577.32,C2086578644,44577.32,0.0,C811242646,0.0,0.0,1,0
1238,626,CASH_OUT,55740.39,C931224089,55740.39,0.0,C1157817503,1659141.34,1714881.73,1,0
1239,626,TRANSFER,55740.39,C1190793859,55740.39,0.0,C31746489,0.0,0.0,1,0
1240,629,CASH_OUT,7922.98,C1629313873,7922.98,0.0,C215301926,0.0,7922.98,1,0
1241,629,CASH_OUT,93884.26,C1879397053,93884.26,0.0,C298210338,1439275.59,1533159.85,1,0
1242,632,TRANSFER,52541.42,C174237554,52541.42,0.0,C974759486,0.0,0.0,1,0
1243,629,TRANSFER,19527.35,C1230919219,19527.35,0.0,C419372717,0.0,0.0,1,0
1244,632,CASH_OUT,480404.03,C6427083,480404.03,0.0,C1751510346,40564.78,520968.81,1,0
1245,632,TRANSFER,480404.03,C1962729026,480404.03,0.0,C1853051693,0.0,0.0,1,0
1246,631,CASH_OUT,3120690.98,C384250623,3120690.98,0.0,C2002380893,3881444.6,7002135.58,1,0
1247,631,TRANSFER,3120690.98,C681359586,3120690.98,0.0,C536531552,0.0,0.0,1,0
1248,631,CASH_OUT,10000000.0,C256835090,10000000.0,0.0,C1369253515,1852708.45,11852708.45,1,0
1249,631,TRANSFER,10000000.0,C2018514833,13120690.98,3120690.98,C784234900,0.0,0.0,1,0
1250,631,CASH_OUT,952234.12,C630422228,952234.12,0.0,C2009843941,0.0,952234.12,1,0
1251,631,TRANSFER,952234.12,C606108347,952234.12,0.0,C357620620,0.0,0.0,1,0
1252,631,CASH_OUT,2391612.36,C2115055382,2391612.36,0.0,C1884304223,7064207.13,9455819.49,1,0
1253,631,TRANSFER,2391612.36,C1856399120,2391612.36,0.0,C2129842228,0.0,0.0,1,0
1254,631,CASH_OUT,341.3,C667213533,341.3,0.0,C1882416081,135440.48,135781.78,1,0
1255,631,TRANSFER,341.3,C1952829902,341.3,0.0,C1360897728,0.0,0.0,1,0
1256,631,CASH_OUT,696575.46,C120775344,696575.46,0.0,C188876260,0.0,696575.46,1,0
1257,631,TRANSFER,696575.46,C492478003,696575.46,0.0,C29466655,0.0,0.0,1,0
1258,630,CASH_OUT,17484.29,C1934743531,17484.29,0.0,C1197685595,0.0,17484.29,1,0
1259,630,TRANSFER,17484.29,C1843342943,17484.29,0.0,C1534517303,0.0,0.0,1,0
1260,630,CASH_OUT,728256.03,C71817191,728256.03,0.0,C1195588352,739449.0,1467705.03,1,0
1261,630,TRANSFER,728256.03,C586820687,728256.03,0.0,C925691503,0.0,0.0,1,0
1262,629,CASH_OUT,1051018.15,C1501559955,1051018.15,0.0,C1221134387,0.0,1051018.15,1,0
1263,629,TRANSFER,1051018.15,C1597001558,1051018.15,0.0,C1628780736,0.0,0.0,1,0
1264,629,CASH_OUT,2433009.28,C1384976980,2433009.28,0.0,C1778202045,0.0,2433009.28,1,0
1265,629,TRANSFER,2433009.28,C43243271,2433009.28,0.0,C1042226944,0.0,0.0,1,0
1266,629,CASH_OUT,547672.2,C969404866,547672.2,0.0,C1342571272,241648.88,789321.08,1,0
